time (S),CH0 Horizonal angles,CH0 Vertical angles,CH1 Horizonal angles,CH1 Vertical angles,CH2 Horizonal angles,CH2 Vertical angles,CH3 Horizonal angles,CH3 Vertical angles
0.070823301,-19.65601134,-0.40436705,-19.44937081,0.777708099,-19.24261449,1.959773128,-19.03556601,3.141812621
0.070825243,-19.56688914,-0.410094312,-19.36117471,0.772142339,-19.15534583,1.954369032,-18.94922685,3.136570488
0.070827184,-19.47776248,-0.415795563,-19.27297436,0.766601876,-19.06807308,1.948989518,-18.86288379,3.131352217
0.070829126,-19.3886314,-0.421470797,-19.18476975,0.761086716,-18.98079628,1.943634589,-18.77653683,3.126157814
0.070831068,-19.2994959,-0.427120009,-19.09656093,0.755596863,-18.89351542,1.938304252,-18.69018599,3.120987283
0.07083301,-19.21035601,-0.432743195,-19.0083479,0.750132322,-18.80623054,1.93299851,-18.6038313,3.115840628
0.070834951,-19.12121174,-0.438340348,-18.92013069,0.744693098,-18.71894166,1.927717368,-18.51747276,3.110717854
0.070836893,-19.03206313,-0.443911463,-18.83190931,0.739279197,-18.63164878,1.922460832,-18.4311104,3.105618966
0.070838835,-18.94291018,-0.449456536,-18.74368378,0.733890623,-18.54435193,1.917228905,-18.34474423,3.100543967
0.070840777,-18.85375292,-0.45497556,-18.65545413,0.728527381,-18.45705112,1.912021592,-18.25837427,3.095492862
0.070842718,-18.76459136,-0.460468531,-18.56722036,0.723189476,-18.36974639,1.906838899,-18.17200055,3.090465656
0.07084466,-18.67542553,-0.465935444,-18.47898251,0.717876914,-18.28243773,1.901680829,-18.08562307,3.085462352
0.070846602,-18.58625545,-0.471376293,-18.39074059,0.712589698,-18.19512518,1.896547387,-17.99924186,3.080482955
0.070848544,-18.49708114,-0.476791073,-18.30249461,0.707327834,-18.10780875,1.891438578,-17.91285693,3.07552747
0.070850485,-18.40790262,-0.482179779,-18.21424461,0.702091326,-18.02048846,1.886354406,-17.82646829,3.070595901
0.070852427,-18.3187199,-0.487542405,-18.12599059,0.69688018,-17.93316432,1.881294877,-17.74007598,3.065688252
0.070854369,-18.22953301,-0.492878948,-18.03773258,0.6916944,-17.84583636,1.876259993,-17.65368,3.060804527
0.070856311,-18.14034196,-0.498189402,-17.94947059,0.68653399,-17.7585046,1.87124976,-17.56728038,3.05594473
0.070858252,-18.05114678,-0.503473761,-17.86120465,0.681398957,-17.67116904,1.866264183,-17.48087713,3.051108866
0.070860194,-17.96194749,-0.508732021,-17.77293477,0.676289304,-17.58382972,1.861303266,-17.39447026,3.046296939
0.070862136,-17.87274411,-0.513964177,-17.68466097,0.671205035,-17.49648665,1.856367012,-17.30805981,3.041508953
0.070864078,-17.78353665,-0.519170224,-17.59638328,0.666146157,-17.40913985,1.851455427,-17.22164578,3.036744912
0.070866019,-17.69432514,-0.524350157,-17.50810171,0.661112673,-17.32178933,1.846568516,-17.13522819,3.032004821
0.070867961,-17.6051096,-0.529503971,-17.41981628,0.656104587,-17.23443512,1.841706281,-17.04880706,3.027288683
0.070869903,-17.51589004,-0.534631661,-17.33152701,0.651121906,-17.14707723,1.836868728,-16.96238241,3.022596502
0.070871845,-17.4266665,-0.539733222,-17.24323393,0.646164632,-17.05971568,1.832055861,-16.87595425,3.017928283
0.070873786,-17.33743898,-0.54480865,-17.15493704,0.641232771,-16.9723505,1.827267685,-16.78952261,3.01328403
0.070875728,-17.24820751,-0.54985794,-17.06663636,0.636326328,-16.88498169,1.822504203,-16.7030875,3.008663746
0.07087767,-17.1589721,-0.554881086,-16.97833193,0.631445306,-16.79760929,1.817765419,-16.61664894,3.004067436
0.070879612,-17.06973278,-0.559878085,-16.89002375,0.62658971,-16.7102333,1.813051339,-16.53020695,2.999495104
0.070881553,-16.98048958,-0.564848931,-16.80171185,0.621759546,-16.62285374,1.808361966,-16.44376154,2.994946753
0.070883495,-16.89124249,-0.569793619,-16.71339625,0.616954816,-16.53547064,1.803697305,-16.35731274,2.990422388
0.070885437,-16.80199156,-0.574712146,-16.62507696,0.612175526,-16.44808401,1.799057359,-16.27086056,2.985922013
0.070887379,-16.7127368,-0.579604506,-16.536754,0.607421679,-16.36069387,1.794442132,-16.18440501,2.981445631
0.07088932,-16.62347823,-0.584470695,-16.4484274,0.602693281,-16.27330024,1.78985163,-16.09794613,2.976993246
0.070891262,-16.53421586,-0.589310707,-16.36009717,0.597990336,-16.18590314,1.785285855,-16.01148391,2.972564862
0.070893204,-16.44494972,-0.59412454,-16.27176334,0.593312848,-16.09850259,1.780744813,-15.92501839,2.968160483
0.070895146,-16.35567984,-0.598912187,-16.18342592,0.588660821,-16.0110986,1.776228506,-15.83854958,2.963780113
0.070897087,-16.26640622,-0.603673644,-16.09508492,0.58403426,-15.9236912,1.77173694,-15.7520775,2.959423756
0.070899029,-16.17712889,-0.608408908,-16.00674038,0.579433168,-15.8362804,1.767270118,-15.66560217,2.955091415
0.070900971,-16.08784788,-0.613117973,-15.91839231,0.574857551,-15.74886622,1.762828044,-15.5791236,2.950783095
0.070902913,-15.99856319,-0.617800834,-15.83004073,0.570307411,-15.66144868,1.758410722,-15.49264181,2.946498798
0.070904854,-15.90927485,-0.622457489,-15.74168566,0.565782755,-15.5740278,1.754018156,-15.40615683,2.942238529
0.070906796,-15.81998289,-0.627087931,-15.65332712,0.561283585,-15.4866036,1.74965035,-15.31966866,2.938002291
0.070908738,-15.73068732,-0.631692157,-15.56496513,0.556809906,-15.3991761,1.745307308,-15.23317733,2.933790088
0.07091068,-15.64138816,-0.636270162,-15.4765997,0.552361721,-15.31174531,1.740989034,-15.14668285,2.929601924
0.070912621,-15.55208543,-0.640821942,-15.38823086,0.547939036,-15.22431125,1.736695531,-15.06018524,2.925437802
0.070914563,-15.46277915,-0.645347493,-15.29985863,0.543541854,-15.13687395,1.732426804,-14.97368453,2.921297726
0.070916505,-15.37346935,-0.64984681,-15.21148303,0.539170179,-15.04943342,1.728182856,-14.88718072,2.9171817
0.070918447,-15.28415604,-0.654319889,-15.12310407,0.534824015,-14.96198967,1.723963691,-14.80067384,2.913089726
0.070920388,-15.19483924,-0.658766725,-15.03472177,0.530503366,-14.87454274,1.719769313,-14.71416391,2.90902181
0.07092233,-15.10551898,-0.663187316,-14.94633617,0.526208236,-14.78709264,1.715599725,-14.62765093,2.904977953
0.070924272,-15.01619527,-0.667581655,-14.85794726,0.52193863,-14.69963938,1.711454932,-14.54113494,2.90095816
0.070926214,-14.92686813,-0.67194974,-14.76955508,0.51769455,-14.61218299,1.707334937,-14.45461595,2.896962435
0.070928155,-14.8375376,-0.676291566,-14.68115965,0.513476002,-14.52472348,1.703239743,-14.36809397,2.89299078
0.070930097,-14.74820367,-0.680607129,-14.59276098,0.509282988,-14.43726087,1.699169355,-14.28156903,2.889043199
0.070932039,-14.65886638,-0.684896425,-14.50435909,0.505115513,-14.34979519,1.695123776,-14.19504114,2.885119696
0.070933981,-14.56952575,-0.689159449,-14.415954,0.500973581,-14.26232644,1.69110301,-14.10851032,2.881220274
0.070935922,-14.4801818,-0.693396198,-14.32754574,0.496857195,-14.17485466,1.68710706,-14.02197659,2.877344936
0.070937864,-14.39083454,-0.697606667,-14.23913431,0.492766359,-14.08737985,1.68313593,-13.93543996,2.873493685
0.070939806,-14.30148401,-0.701790854,-14.15071975,0.488701077,-13.99990205,1.679189623,-13.84890047,2.869666526
0.070941748,-14.21213021,-0.705948753,-14.06230208,0.484661353,-13.91242125,1.675268143,-13.76235811,2.865863461
0.070943689,-14.12277317,-0.71008036,-13.9738813,0.48064719,-13.8249375,1.671371493,-13.67581292,2.862084494
0.070945631,-14.0334129,-0.714185672,-13.88545744,0.476658592,-13.73745079,1.667499677,-13.58926491,2.858329628
0.070947573,-13.94404944,-0.718264686,-13.79703052,0.472695563,-13.64996116,1.663652699,-13.50271409,2.854598866
0.070949515,-13.8546828,-0.722317396,-13.70860056,0.468758107,-13.56246862,1.659830562,-13.41616049,2.850892212
0.070951456,-13.765313,-0.726343799,-13.62016759,0.464846226,-13.47497319,1.656033268,-13.32960413,2.847209668
0.070953398,-13.67594006,-0.730343892,-13.53173161,0.460959926,-13.38747489,1.652260823,-13.24304501,2.843551239
0.07095534,-13.58656401,-0.73431767,-13.44329265,0.457099208,-13.29997374,1.648513228,-13.15648317,2.839916926
0.070957282,-13.49718485,-0.73826513,-13.35485073,0.453264078,-13.21246976,1.644790488,-13.06991861,2.836306734
0.070959223,-13.40780262,-0.742186268,-13.26640587,0.449454538,-13.12496296,1.641092605,-12.98335136,2.832720665
0.070961165,-13.31841733,-0.746081079,-13.17795808,0.445670592,-13.03745337,1.637419584,-12.89678144,2.829158722
0.070963107,-13.22902901,-0.749949562,-13.0895074,0.441912243,-12.949941,1.633771426,-12.81020886,2.825620909
0.070965049,-13.13963767,-0.753791711,-13.00105383,0.438179495,-12.86242587,1.630148137,-12.72363364,2.822107229
0.07096699,-13.05024334,-0.757607524,-12.9125974,0.434472351,-12.77490801,1.626549718,-12.6370558,2.818617685
0.070968932,-12.96084604,-0.761396996,-12.82413812,0.430790815,-12.68738742,1.622976173,-12.55047536,2.815152279
0.070970874,-12.87144578,-0.765160124,-12.73567603,0.42713489,-12.59986414,1.619427505,-12.46389233,2.811711015
0.070972816,-12.78204259,-0.768896904,-12.64721113,0.42350458,-12.51233818,1.615903718,-12.37730674,2.808293896
0.070974757,-12.69263649,-0.772607333,-12.55874345,0.419899888,-12.42480955,1.612404815,-12.2907186,2.804900925
0.070976699,-12.60322749,-0.776291407,-12.470273,0.416320816,-12.33727828,1.608930798,-12.20412793,2.801532104
0.070978641,-12.51381563,-0.779949123,-12.38179981,0.41276737,-12.24974439,1.605481671,-12.11753475,2.798187438
0.070980583,-12.42440091,-0.783580478,-12.2933239,0.409239551,-12.16220789,1.602057436,-12.03093908,2.794866927
0.070982524,-12.33498337,-0.787185467,-12.20484528,0.405737363,-12.0746688,1.598658098,-11.94434093,2.791570576
0.070984466,-12.24556302,-0.790764087,-12.11636398,0.402260809,-11.98712715,1.595283659,-11.85774032,2.788298387
0.070986408,-12.15613988,-0.794316335,-12.02788001,0.398809893,-11.89958295,1.591934122,-11.77113728,2.785050364
0.07098835,-12.06671397,-0.797842208,-11.9393934,0.395384617,-11.81203622,1.58860949,-11.68453182,2.781826508
0.070990291,-11.97728532,-0.801341703,-11.85090416,0.391984985,-11.72448698,1.585309766,-11.59792395,2.778626823
0.070992233,-11.88785394,-0.804814815,-11.76241232,0.388611001,-11.63693525,1.582034953,-11.5113137,2.775451312
0.070994175,-11.79841986,-0.808261541,-11.6739179,0.385262666,-11.54938105,1.578785053,-11.42470109,2.772299977
0.070996117,-11.7089831,-0.811681879,-11.58542091,0.381939984,-11.46182439,1.575560071,-11.33808613,2.769172821
0.070998058,-11.61954367,-0.815075825,-11.49692137,0.378642959,-11.3742653,1.572360008,-11.25146884,2.766069847
0.071,-11.53010159,-0.818443376,-11.40841931,0.375371593,-11.2867038,1.569184868,-11.16484924,2.762991057
0.071001942,-11.4406569,-0.821784528,-11.31991475,0.372125889,-11.1991399,1.566034653,-11.07822735,2.759936455
0.071003883,-11.3512096,-0.825099279,-11.23140769,0.368905851,-11.11157363,1.562909367,-10.99160319,2.756906042
0.071005825,-11.26175973,-0.828387625,-11.14289818,0.36571148,-11.02400499,1.559809011,-10.90497677,2.753899822
0.071007767,-11.17230729,-0.831649563,-11.05438621,0.362542781,-10.93643402,1.55673359,-10.81834811,2.750917796
0.071009709,-11.08285232,-0.83488509,-10.96587183,0.359399756,-10.84886073,1.553683105,-10.73171724,2.747959969
0.07101165,-10.99339483,-0.838094203,-10.87735503,0.356282409,-10.76128514,1.550657559,-10.64508416,2.745026341
0.071013592,-10.90393484,-0.841276899,-10.78883585,0.353190741,-10.67370727,1.547656955,-10.55844891,2.742116917
0.071015534,-10.81447238,-0.844433175,-10.70031431,0.350124756,-10.58612714,1.544681296,-10.47181149,2.739231697
0.071017476,-10.72500746,-0.847563028,-10.61179042,0.347084456,-10.49854476,1.541730584,-10.38517192,2.736370686
0.071019417,-10.6355401,-0.850666454,-10.5232642,0.344069845,-10.41096017,1.538804822,-10.29853023,2.733533884
0.071021359,-10.54607034,-0.853743451,-10.43473568,0.341080925,-10.32337336,1.535904013,-10.21188643,2.730721296
0.071023301,-10.45659818,-0.856794017,-10.34620487,0.338117699,-10.23578437,1.533028159,-10.12524054,2.727932922
0.071025243,-10.36712365,-0.859818147,-10.25767179,0.33518017,-10.14819322,1.530177263,-10.03859257,2.725168766
0.071027184,-10.27764676,-0.862815839,-10.16913647,0.33226834,-10.06059992,1.527351327,-9.951942558,2.72242883
0.071029126,-10.18816755,-0.865787091,-10.08059892,0.329382212,-9.97300449,1.524550354,-9.865290507,2.719713117
0.071031068,-10.09868603,-0.8687319,-9.992059169,0.326521789,-9.885406952,1.521774347,-9.77863644,2.717021628
0.07103301,-10.00920222,-0.871650262,-9.90351723,0.323687073,-9.797807326,1.519023307,-9.691980375,2.714354366
0.071034951,-9.919716138,-0.874542174,-9.814973125,0.320878068,-9.710205629,1.516297237,-9.60532233,2.711711334
0.071036893,-9.830227813,-0.877407636,-9.726426875,0.318094775,-9.622601881,1.513596141,-9.518662323,2.709092533
0.071038835,-9.740737263,-0.880246642,-9.637878498,0.315337197,-9.534996102,1.510920019,-9.432000374,2.706497967
0.071040777,-9.651244508,-0.883059191,-9.549328016,0.312605337,-9.44738831,1.508268875,-9.3453365,2.703927636
0.071042718,-9.561749569,-0.88584528,-9.460775448,0.309899197,-9.359778524,1.505642711,-9.258670721,2.701381544
0.07104466,-9.472252468,-0.888604907,-9.372220814,0.307218779,-9.272166765,1.503041529,-9.172003053,2.698859693
0.071046602,-9.382753224,-0.891338069,-9.283664134,0.304564087,-9.18455305,1.500465332,-9.085333517,2.696362084
0.071048544,-9.29325186,-0.894044762,-9.195105429,0.301935123,-9.0969374,1.497914122,-8.99866213,2.69388872
0.071050485,-9.203748396,-0.896724985,-9.106544719,0.299331888,-9.009319834,1.4953879,-8.91198891,2.691439604
0.071052427,-9.114242853,-0.899378735,-9.017982022,0.296754387,-8.92170037,1.492886671,-8.825313877,2.689014736
0.071054369,-9.024735251,-0.90200601,-8.929417361,0.294202619,-8.834079029,1.490410435,-8.738637048,2.686614121
0.071056311,-8.935225613,-0.904606807,-8.840850754,0.29167659,-8.746455828,1.487959194,-8.651958443,2.684237758
0.071058252,-8.845713958,-0.907181123,-8.752282222,0.289176299,-8.658830789,1.485532952,-8.565278079,2.681885651
0.071060194,-8.756200308,-0.909728956,-8.663711785,0.286701751,-8.571203929,1.48313171,-8.478595974,2.679557802
0.071062136,-8.666684685,-0.912250304,-8.575139463,0.284252946,-8.483575268,1.480755471,-8.391912149,2.677254212
0.071064078,-8.577167108,-0.914745165,-8.486565276,0.281829888,-8.395944825,1.478404236,-8.30522662,2.674974883
0.071066019,-8.487647599,-0.917213535,-8.397989244,0.279432579,-8.30831262,1.476078008,-8.218539407,2.672719818
0.071067961,-8.398126179,-0.919655413,-8.309411388,0.27706102,-8.220678672,1.473776788,-8.131850527,2.670489019
0.071069903,-8.308602869,-0.922070795,-8.220831727,0.274715214,-8.133043001,1.471500579,-8.04516,2.668282487
0.071071845,-8.219077689,-0.924459681,-8.132250282,0.272395164,-8.045405624,1.469249383,-7.958467844,2.666100224
0.071073786,-8.129550662,-0.926822068,-8.043667072,0.27010087,-7.957766563,1.467023201,-7.871774078,2.663942233
0.071075728,-8.040021808,-0.929157953,-7.955082119,0.267832336,-7.870125835,1.464822036,-7.785078719,2.661808514
0.07107767,-7.950491148,-0.931467334,-7.866495441,0.265589564,-7.782483461,1.46264589,-7.698381786,2.659699071
0.071079612,-7.860958702,-0.933750209,-7.77790706,0.263372555,-7.69483946,1.460494765,-7.611683299,2.657613904
0.071081553,-7.771424493,-0.936006576,-7.689316994,0.261181311,-7.60719385,1.458368662,-7.524983274,2.655553015
0.071083495,-7.681888542,-0.938236433,-7.600725266,0.259015836,-7.519546652,1.456267584,-7.438281732,2.653516407
0.071085437,-7.592350868,-0.940439777,-7.512131894,0.256876129,-7.431897884,1.454191532,-7.35157869,2.651504081
0.071087379,-7.502811494,-0.942616607,-7.423536898,0.254762195,-7.344247566,1.452140508,-7.264874168,2.649516039
0.07108932,-7.41327044,-0.94476692,-7.3349403,0.252674033,-7.256595718,1.450114514,-7.178168182,2.647552282
0.071091262,-7.323727728,-0.946890714,-7.246342119,0.250611647,-7.168942358,1.448113552,-7.091460753,2.645612812
0.071093204,-7.234183378,-0.948987988,-7.157742376,0.248575039,-7.081287506,1.446137624,-7.004751898,2.643697632
0.071095146,-7.144637412,-0.95105874,-7.06914109,0.246564209,-6.993631182,1.44418673,-6.918041636,2.641806741
0.071097087,-7.055089851,-0.953102966,-6.980538281,0.244579161,-6.905973403,1.442260874,-6.831329986,2.639940143
0.071099029,-6.965540716,-0.955120667,-6.891933971,0.242619895,-6.818314191,1.440360057,-6.744616967,2.638097839
0.071100971,-6.875990027,-0.957111838,-6.803328179,0.240686414,-6.730653565,1.43848428,-6.657902595,2.63627983
0.071102913,-6.786437807,-0.95907648,-6.714720925,0.23877872,-6.642991542,1.436633545,-6.571186892,2.634486118
0.071104854,-6.696884076,-0.961014589,-6.626112229,0.236896813,-6.555328144,1.434807854,-6.484469874,2.632716704
0.071106796,-6.607328855,-0.962926164,-6.537502113,0.235040697,-6.46766339,1.433007209,-6.39775156,2.63097159
0.071108738,-6.517772165,-0.964811204,-6.448890595,0.233210372,-6.379997298,1.43123161,-6.311031969,2.629250778
0.07111068,-6.428214028,-0.966669706,-6.360277697,0.23140584,-6.292329888,1.42948106,-6.22431112,2.627554269
0.071112621,-6.338654465,-0.968501668,-6.271663438,0.229627103,-6.204661179,1.42775556,-6.137589031,2.625882064
0.071114563,-6.249093497,-0.970307089,-6.183047839,0.227874163,-6.116991192,1.426055112,-6.050865721,2.624234165
0.071116505,-6.159531144,-0.972085968,-6.094430919,0.22614702,-6.029319945,1.424379717,-5.964141208,2.622610573
0.071118447,-6.069967429,-0.973838302,-6.0058127,0.224445678,-5.941647457,1.422729376,-5.877415511,2.62101129
0.071120388,-5.980402372,-0.97556409,-5.917193202,0.222770137,-5.853973748,1.421104092,-5.790688648,2.619436316
0.07112233,-5.890835995,-0.97726333,-5.828572443,0.221120398,-5.766298838,1.419503865,-5.703960638,2.617885654
0.071124272,-5.801268318,-0.978936021,-5.739950446,0.219496464,-5.678622746,1.417928697,-5.6172315,2.616359305
0.071126214,-5.711699362,-0.980582161,-5.65132723,0.217898335,-5.590945491,1.416378589,-5.530501252,2.61485727
0.071128155,-5.62212915,-0.982201749,-5.562702816,0.216326014,-5.503267092,1.414853543,-5.443769912,2.61337955
0.071130097,-5.532557702,-0.983794782,-5.474077223,0.214779501,-5.41558757,1.41335356,-5.357037501,2.611926146
0.071132039,-5.442985039,-0.98536126,-5.385450472,0.213258798,-5.327906943,1.411878642,-5.270304035,2.61049706
0.071133981,-5.353411182,-0.986901181,-5.296822583,0.211763907,-5.240225231,1.410428789,-5.183569533,2.609092293
0.071135922,-5.263836153,-0.988414544,-5.208193577,0.210294829,-5.152542453,1.409004003,-5.096834015,2.607711847
0.071137864,-5.174259973,-0.989901346,-5.119563473,0.208851565,-5.064858628,1.407604285,-5.010097498,2.606355721
0.071139806,-5.084682663,-0.991361588,-5.030932292,0.207434116,-4.977173777,1.406229636,-4.923360002,2.605023918
0.071141748,-4.995104244,-0.992795266,-4.942300055,0.206042484,-4.889487918,1.404880059,-4.836621545,2.603716439
0.071143689,-4.905524737,-0.994202381,-4.853666782,0.204676669,-4.801801072,1.403555552,-4.749882146,2.602433285
0.071145631,-4.815944164,-0.995582931,-4.765032492,0.203336675,-4.714113256,1.402256119,-4.663141822,2.601174456
0.071147573,-4.726362546,-0.996936914,-4.676397206,0.2020225,-4.626424492,1.40098176,-4.576400594,2.599939954
0.071149515,-4.636779904,-0.998264329,-4.587760945,0.200734147,-4.538734797,1.399732476,-4.489658479,2.59872978
0.071151456,-4.547196259,-0.999565175,-4.499123729,0.199471617,-4.451044193,1.398508269,-4.402915496,2.597543935
0.071153398,-4.457611632,-1.000839451,-4.410485578,0.198234911,-4.363352697,1.397309139,-4.316171664,2.59638242
0.07115534,-4.368026045,-1.002087155,-4.321846512,0.19702403,-4.27566033,1.396135087,-4.229427001,2.595245236
0.071157282,-4.278439519,-1.003308287,-4.233206552,0.195838975,-4.187967111,1.394986114,-4.142681526,2.594132384
0.071159223,-4.188852075,-1.004502844,-4.144565718,0.194679747,-4.100273059,1.393862223,-4.055935258,2.593043864
0.071161165,-4.099263735,-1.005670827,-4.05592403,0.193546348,-4.012578195,1.392763412,-3.969188215,2.591979679
0.071163107,-4.009674519,-1.006812234,-3.967281508,0.192438777,-3.924882536,1.391689684,-3.882440416,2.590939828
0.071165049,-3.920084448,-1.007927064,-3.878638174,0.191357037,-3.837186104,1.390641039,-3.79569188,2.589924312
0.07116699,-3.830493545,-1.009015316,-3.789994047,0.190301129,-3.749488916,1.389617478,-3.708942624,2.588933133
0.071168932,-3.74090183,-1.010076989,-3.701349147,0.189271052,-3.661790994,1.388619002,-3.622192669,2.587966291
0.071170874,-3.651309324,-1.011112081,-3.612703496,0.188266808,-3.574092355,1.387645613,-3.535442031,2.587023786
0.071172816,-3.561716049,-1.012120593,-3.524057112,0.187288399,-3.48639302,1.38669731,-3.448690731,2.586105621
0.071174757,-3.472122027,-1.013102523,-3.435410018,0.186335824,-3.398693009,1.385774094,-3.361938787,2.585211795
0.071176699,-3.382527277,-1.01405787,-3.346762232,0.185409085,-3.310992339,1.384875967,-3.275186217,2.58434231
0.071178641,-3.292931822,-1.014986633,-3.258113775,0.184508182,-3.223291032,1.384002929,-3.18843304,2.583497165
0.071180583,-3.203335682,-1.015888811,-3.169464668,0.183633117,-3.135589107,1.383154981,-3.101679275,2.582676362
0.071182524,-3.11373888,-1.016764404,-3.08081493,0.18278389,-3.047886582,1.382332124,-3.01492494,2.581879901
0.071184466,-3.024141435,-1.017613411,-2.992164583,0.181960502,-2.960183477,1.381534358,-2.928170055,2.581107784
0.071186408,-2.934543371,-1.018435831,-2.903513646,0.181162953,-2.872479813,1.380761684,-2.841414637,2.58036001
0.07118835,-2.844944706,-1.019231663,-2.814862141,0.180391244,-2.784775608,1.380014102,-2.754658705,2.57963658
0.071190291,-2.755345464,-1.020000907,-2.726210086,0.179645377,-2.697070882,1.379291614,-2.667902278,2.578937495
0.071192233,-2.665745666,-1.020743562,-2.637557503,0.178925351,-2.609365654,1.37859422,-2.581145375,2.578262755
0.071194175,-2.576145331,-1.021459626,-2.548904412,0.178231167,-2.521659944,1.37792192,-2.494388014,2.577612361
0.071196117,-2.486544483,-1.022149101,-2.460250834,0.177562826,-2.433953771,1.377274715,-2.407630214,2.576986314
0.071198058,-2.396943142,-1.022811984,-2.371596788,0.176920328,-2.346247155,1.376652606,-2.320871994,2.576384614
0.0712,-2.307341329,-1.023448275,-2.282942295,0.176303675,-2.258540116,1.376055593,-2.234113372,2.575807261
0.071201942,-2.217739065,-1.024057974,-2.194287375,0.175712866,-2.170832672,1.375483676,-2.147354367,2.575254256
0.071203883,-2.128136373,-1.024641081,-2.105632049,0.175147901,-2.083124843,1.374936856,-2.060594998,2.574725599
0.071205825,-2.038533273,-1.025197594,-2.016976337,0.174608783,-1.995416649,1.374415134,-1.973835283,2.574221291
0.071207767,-1.948929786,-1.025727513,-1.928320259,0.17409551,-1.907708109,1.37391851,-1.887075241,2.573741333
0.071209709,-1.859325934,-1.026230838,-1.839663836,0.173608083,-1.819999243,1.373446984,-1.800314891,2.573285723
0.07121165,-1.769721738,-1.026707569,-1.751007089,0.173146503,-1.73229007,1.373000557,-1.713554251,2.572854464
0.071213592,-1.680117219,-1.027157704,-1.662350036,0.17271077,-1.64458061,1.372579228,-1.62679334,2.572447554
0.071215534,-1.590512399,-1.027581244,-1.5736927,0.172300885,-1.556870882,1.372182999,-1.540032176,2.572064995
0.071217476,-1.500907298,-1.027978188,-1.4850351,0.171916848,-1.469160906,1.37181187,-1.453270779,2.571706787
0.071219417,-1.411301939,-1.028348536,-1.396377256,0.171558658,-1.3814507,1.371465841,-1.366509167,2.57137293
0.071221359,-1.321696342,-1.028692287,-1.307719189,0.171226317,-1.293740286,1.371144912,-1.279747359,2.571063424
0.071223301,-1.232090529,-1.029009442,-1.21906092,0.170919825,-1.206029681,1.370849083,-1.192985373,2.57077827
0.071225243,-1.142484521,-1.029299999,-1.130402468,0.170639182,-1.118318907,1.370578355,-1.106223228,2.570517467
0.071227184,-1.052878339,-1.029563959,-1.041743854,0.170384387,-1.030607981,1.370332728,-1.019460943,2.570281016
0.071229126,-0.963272005,-1.029801322,-0.953085098,0.170155442,-0.942896924,1.370112201,-0.932698537,2.570068917
0.071231068,-0.87366554,-1.030012087,-0.864426222,0.169952347,-0.855185755,1.369916776,-0.845936027,2.56988117
0.07123301,-0.784058965,-1.030196255,-0.775767244,0.169775101,-0.767474494,1.369746453,-0.759173433,2.569717776
0.071234951,-0.694452301,-1.030353824,-0.687108186,0.169623704,-0.67976316,1.36960123,-0.672410774,2.569578733
0.071236893,-0.60484557,-1.030484796,-0.598449068,0.169498158,-0.592051773,1.369481109,-0.585648068,2.569464043
0.071238835,-0.515238793,-1.030589169,-0.50978991,0.169398461,-0.504340352,1.36938609,-0.498885333,2.569373706
0.071240777,-0.425631991,-1.030666944,-0.421130732,0.169324614,-0.416628916,1.369316172,-0.41212259,2.569307721
0.071242718,-0.336025186,-1.030718122,-0.332471556,0.169276617,-0.328917486,1.369271355,-0.325359855,2.569266088
0.07124466,-0.246418399,-1.030742701,-0.243812401,0.16925447,-0.24120608,1.36925164,-0.238597148,2.569248808
0.071246602,-0.156811651,-1.030740681,-0.155153287,0.169258173,-0.153494718,1.369257027,-0.151834488,2.56925588
0.071248544,-0.067204963,-1.030712064,-0.066494236,0.169287725,-0.06578342,1.369287515,-0.065071892,2.569287304
0.071250485,0.022401643,-1.030656849,0.022164733,0.169343127,0.021927795,1.369343104,0.021690619,2.569343081
0.071252427,0.112008145,-1.030575036,0.1108236,0.169424379,0.109638907,1.369423795,0.108453028,2.569423209
0.071254369,0.201614524,-1.030466625,0.199482343,0.16953148,0.197349897,1.369529586,0.195215315,2.56952769
0.071256311,0.291220757,-1.030331617,0.288140942,0.169664431,0.285060746,1.369660479,0.281977463,2.569656522
0.071258252,0.380826822,-1.030170012,0.376799378,0.169823231,0.372771433,1.369816472,0.368739452,2.569809706
0.071260194,0.4704327,-1.029981809,0.465457629,0.170007879,0.46048194,1.369997566,0.455501263,2.569987242
0.071262136,0.560038368,-1.029767009,0.554115676,0.170218376,0.548192247,1.37020376,0.542262879,2.570189129
0.071264078,0.649643805,-1.029525613,0.642773498,0.170454722,0.635902334,1.370435054,0.62902428,2.570415366
0.071266019,0.739248991,-1.02925762,0.731431074,0.170716916,0.723612182,1.370691448,0.715785448,2.570665955
0.071267961,0.828853903,-1.028963031,0.820088385,0.171004957,0.811321771,1.370972941,0.802546363,2.570940893
0.071269903,0.91845852,-1.028641847,0.90874541,0.171318846,0.899031082,1.371279534,0.889307009,2.571240182
0.071271845,1.008062821,-1.028294067,0.997402128,0.171658582,0.986740096,1.371611225,0.976067364,2.571563821
0.071273786,1.097666785,-1.027919692,1.086058519,0.172024165,1.074448793,1.371968015,1.062827412,2.571911809
0.071275728,1.187270391,-1.027518723,1.174714563,0.172415595,1.162157152,1.372349903,1.149587133,2.572284147
0.07127767,1.276873617,-1.027091159,1.26337024,0.17283287,1.249865156,1.372756889,1.236346509,2.572680832
0.071279612,1.366476441,-1.026637002,1.352025528,0.17327599,1.337572785,1.373188972,1.32310552,2.573101867
